,time,VAR
3786,2018-01-01 00:00:15.150392,-240531.0
3787,2018-01-01 00:00:15.154392,-239158.0
3788,2018-01-01 00:00:15.158392,-239159.0
3789,2018-01-01 00:00:15.162392,-239159.0
3790,2018-01-01 00:00:15.166392,-236413.0
3791,2018-01-01 00:00:15.170392,-237787.0
3792,2018-01-01 00:00:15.174392,-236413.0
3793,2018-01-01 00:00:15.178392,-237788.0
3794,2018-01-01 00:00:15.182392,-236414.0
3795,2018-01-01 00:00:15.186392,-237788.0
3796,2018-01-01 00:00:15.190392,-237789.0
3797,2018-01-01 00:00:15.194392,-235042.0
3798,2018-01-01 00:00:15.198392,-236415.0
3799,2018-01-01 00:00:15.202392,-236416.0
3800,2018-01-01 00:00:15.206392,-232296.0
3801,2018-01-01 00:00:15.210392,-232296.0
3802,2018-01-01 00:00:15.214392,-232297.0
3803,2018-01-01 00:00:15.218392,-228178.0
3804,2018-01-01 00:00:15.222392,-232298.0
3805,2018-01-01 00:00:15.226392,-228179.0
3806,2018-01-01 00:00:15.230392,-232298.0
3807,2018-01-01 00:00:15.234392,-229553.0
3808,2018-01-01 00:00:15.238392,-229553.0
3809,2018-01-01 00:00:15.242392,-228180.0
3810,2018-01-01 00:00:15.246392,-229554.0
3811,2018-01-01 00:00:15.250392,-228181.0
3812,2018-01-01 00:00:15.254392,-226807.0
3813,2018-01-01 00:00:15.258392,-225435.0
3814,2018-01-01 00:00:15.262392,-228182.0
3815,2018-01-01 00:00:15.266392,-228182.0
3816,2018-01-01 00:00:15.270392,-226809.0
3817,2018-01-01 00:00:15.274392,-228183.0
3818,2018-01-01 00:00:15.278392,-225436.0
3819,2018-01-01 00:00:15.282392,-225436.0
3820,2018-01-01 00:00:15.286392,-225437.0
3821,2018-01-01 00:00:15.290392,-225437.0
3822,2018-01-01 00:00:15.294392,-225437.0
3823,2018-01-01 00:00:15.298392,-222690.0
3824,2018-01-01 00:00:15.302392,-218571.0
3825,2018-01-01 00:00:15.306392,-218571.0
3826,2018-01-01 00:00:15.310392,-217197.0
3827,2018-01-01 00:00:15.314392,-218571.0
3828,2018-01-01 00:00:15.318392,-217197.0
3829,2018-01-01 00:00:15.322392,-217197.0
3830,2018-01-01 00:00:15.326392,-215824.0
3831,2018-01-01 00:00:15.330392,-215824.0
3832,2018-01-01 00:00:15.334392,-215824.0
3833,2018-01-01 00:00:15.338392,-215824.0
3834,2018-01-01 00:00:15.342392,-213077.0
3835,2018-01-01 00:00:15.346392,-213077.0
3836,2018-01-01 00:00:15.350392,-211704.0
3837,2018-01-01 00:00:15.354392,-214451.0
3838,2018-01-01 00:00:15.358392,-211704.0
3839,2018-01-01 00:00:15.362392,-211704.0
3840,2018-01-01 00:00:15.366392,-210331.0
3841,2018-01-01 00:00:15.370392,-210331.0
3842,2018-01-01 00:00:15.374392,-206211.0
3843,2018-01-01 00:00:15.378392,-204838.0
3844,2018-01-01 00:00:15.382392,-204838.0
3845,2018-01-01 00:00:15.386392,-204838.0
3846,2018-01-01 00:00:15.390392,-204838.0
3847,2018-01-01 00:00:15.394392,-203464.0
3848,2018-01-01 00:00:15.398392,-204838.0
3849,2018-01-01 00:00:15.402392,-204838.0
3850,2018-01-01 00:00:15.406392,-204838.0
3851,2018-01-01 00:00:15.410392,-203464.0
3852,2018-01-01 00:00:15.414392,-199344.0
3853,2018-01-01 00:00:15.418392,-197971.0
3854,2018-01-01 00:00:15.422392,-197971.0
3855,2018-01-01 00:00:15.426392,-196598.0
3856,2018-01-01 00:00:15.430392,-196598.0
3857,2018-01-01 00:00:15.434392,-196598.0
3858,2018-01-01 00:00:15.438392,-192478.0
3859,2018-01-01 00:00:15.442392,-195225.0
3860,2018-01-01 00:00:15.446392,-195225.0
3861,2018-01-01 00:00:15.450392,-191105.0
3862,2018-01-01 00:00:15.454392,-191105.0
3863,2018-01-01 00:00:15.458392,-191105.0
3864,2018-01-01 00:00:15.462392,-189731.0
3865,2018-01-01 00:00:15.466392,-185612.0
3866,2018-01-01 00:00:15.470392,-185612.0
3867,2018-01-01 00:00:15.474392,-184238.0
3868,2018-01-01 00:00:15.478392,-182865.0
3869,2018-01-01 00:00:15.482392,-184238.0
3870,2018-01-01 00:00:15.486392,-182865.0
3871,2018-01-01 00:00:15.490392,-182865.0
3872,2018-01-01 00:00:15.494392,-182865.0
3873,2018-01-01 00:00:15.498392,-180118.0
3874,2018-01-01 00:00:15.502392,-178745.0
3875,2018-01-01 00:00:15.506392,-178745.0
3876,2018-01-01 00:00:15.510392,-175998.0
3877,2018-01-01 00:00:15.514392,-174625.0
3878,2018-01-01 00:00:15.518392,-175998.0
3879,2018-01-01 00:00:15.522392,-174625.0
3880,2018-01-01 00:00:15.526392,-174625.0
3881,2018-01-01 00:00:15.530392,-175998.0
3882,2018-01-01 00:00:15.534392,-175998.0
3883,2018-01-01 00:00:15.538392,-173252.0
3884,2018-01-01 00:00:15.542392,-173252.0
3885,2018-01-01 00:00:15.546392,-170505.0
3886,2018-01-01 00:00:15.550392,-169132.0
3887,2018-01-01 00:00:15.554392,-167759.0
3888,2018-01-01 00:00:15.558392,-169132.0
3889,2018-01-01 00:00:15.562392,-169132.0
3890,2018-01-01 00:00:15.566392,-165012.0
3891,2018-01-01 00:00:15.570392,-169132.0
3892,2018-01-01 00:00:15.574392,-169132.0
3893,2018-01-01 00:00:15.578392,-163639.0
3894,2018-01-01 00:00:15.582392,-165012.0
3895,2018-01-01 00:00:15.586392,-163639.0
3896,2018-01-01 00:00:15.590392,-163639.0
3897,2018-01-01 00:00:15.594392,-162266.0
3898,2018-01-01 00:00:15.598392,-162266.0
3899,2018-01-01 00:00:15.602392,-158146.0
3900,2018-01-01 00:00:15.606392,-158146.0
3901,2018-01-01 00:00:15.610392,-155399.0
3902,2018-01-01 00:00:15.614392,-159519.0
3903,2018-01-01 00:00:15.618392,-155399.0
3904,2018-01-01 00:00:15.622392,-152653.0
3905,2018-01-01 00:00:15.626392,-148533.0
3906,2018-01-01 00:00:15.630392,-148533.0
3907,2018-01-01 00:00:15.634392,-149906.0
3908,2018-01-01 00:00:15.638392,-148533.0
3909,2018-01-01 00:00:15.642392,-148533.0
3910,2018-01-01 00:00:15.646392,-148533.0
3911,2018-01-01 00:00:15.650392,-147159.0
3912,2018-01-01 00:00:15.654392,-143040.0
3913,2018-01-01 00:00:15.658392,-145786.0
3914,2018-01-01 00:00:15.662392,-143040.0
3915,2018-01-01 00:00:15.666392,-141666.0
3916,2018-01-01 00:00:15.670392,-143040.0
3917,2018-01-01 00:00:15.674392,-144413.0
3918,2018-01-01 00:00:15.678392,-143040.0
3919,2018-01-01 00:00:15.682392,-141666.0
3920,2018-01-01 00:00:15.686392,-141666.0
3921,2018-01-01 00:00:15.690392,-141666.0
3922,2018-01-01 00:00:15.694392,-138920.0
3923,2018-01-01 00:00:15.698392,-138920.0
3924,2018-01-01 00:00:15.702392,-138920.0
3925,2018-01-01 00:00:15.706392,-141666.0
3926,2018-01-01 00:00:15.710392,-136173.0
3927,2018-01-01 00:00:15.714392,-134800.0
3928,2018-01-01 00:00:15.718392,-134800.0
3929,2018-01-01 00:00:15.722392,-133426.0
3930,2018-01-01 00:00:15.726392,-133426.0
3931,2018-01-01 00:00:15.730392,-134800.0
3932,2018-01-01 00:00:15.734392,-132053.0
3933,2018-01-01 00:00:15.738392,-134800.0
3934,2018-01-01 00:00:15.742392,-133426.0
3935,2018-01-01 00:00:15.746392,-133426.0
3936,2018-01-01 00:00:15.750392,-133426.0
3937,2018-01-01 00:00:15.754392,-133426.0
3938,2018-01-01 00:00:15.758392,-133426.0
3939,2018-01-01 00:00:15.762392,-130680.0
3940,2018-01-01 00:00:15.766392,-129307.0
3941,2018-01-01 00:00:15.770392,-127933.0
3942,2018-01-01 00:00:15.774392,-127933.0
3943,2018-01-01 00:00:15.778392,-127933.0
3944,2018-01-01 00:00:15.782392,-127933.0
3945,2018-01-01 00:00:15.786392,-123813.0
3946,2018-01-01 00:00:15.790392,-123813.0
3947,2018-01-01 00:00:15.794392,-122440.0
3948,2018-01-01 00:00:15.798392,-123813.0
3949,2018-01-01 00:00:15.802392,-121067.0
3950,2018-01-01 00:00:15.806392,-121067.0
3951,2018-01-01 00:00:15.810392,-121067.0
3952,2018-01-01 00:00:15.814392,-121067.0
3953,2018-01-01 00:00:15.818392,-121067.0
3954,2018-01-01 00:00:15.822392,-119694.0
3955,2018-01-01 00:00:15.826392,-119694.0
3956,2018-01-01 00:00:15.830392,-119694.0
3957,2018-01-01 00:00:15.834392,-114200.0
3958,2018-01-01 00:00:15.838392,-116947.0
3959,2018-01-01 00:00:15.842392,-114200.0
3960,2018-01-01 00:00:15.846392,-112827.0
3961,2018-01-01 00:00:15.850392,-112827.0
3962,2018-01-01 00:00:15.854392,-112827.0
3963,2018-01-01 00:00:15.858392,-112827.0
3964,2018-01-01 00:00:15.862392,-110081.0
3965,2018-01-01 00:00:15.866392,-112827.0
3966,2018-01-01 00:00:15.870392,-112827.0
3967,2018-01-01 00:00:15.874392,-111454.0
3968,2018-01-01 00:00:15.878392,-110081.0
3969,2018-01-01 00:00:15.882392,-112827.0
3970,2018-01-01 00:00:15.886392,-107334.0
3971,2018-01-01 00:00:15.890392,-108707.0
3972,2018-01-01 00:00:15.894392,-107334.0
3973,2018-01-01 00:00:15.898392,-107334.0
3974,2018-01-01 00:00:15.902392,-104587.0
3975,2018-01-01 00:00:15.906392,-105961.0
3976,2018-01-01 00:00:15.910392,-105961.0
3977,2018-01-01 00:00:15.914392,-103214.0
3978,2018-01-01 00:00:15.918392,-103214.0
3979,2018-01-01 00:00:15.922392,-103214.0
3980,2018-01-01 00:00:15.926392,-103214.0
3981,2018-01-01 00:00:15.930392,-104587.0
3982,2018-01-01 00:00:15.934392,-101841.0
3983,2018-01-01 00:00:15.938392,-101841.0
3984,2018-01-01 00:00:15.942392,-100467.0
3985,2018-01-01 00:00:15.946392,-101841.0
3986,2018-01-01 00:00:15.950392,-99094.0
3987,2018-01-01 00:00:15.954392,-99094.0
3988,2018-01-01 00:00:15.958392,-101841.0
3989,2018-01-01 00:00:15.962392,-99094.0
3990,2018-01-01 00:00:15.966392,-99094.0
3991,2018-01-01 00:00:15.970392,-99094.0
3992,2018-01-01 00:00:15.974392,-99094.0
3993,2018-01-01 00:00:15.978392,-97721.0
3994,2018-01-01 00:00:15.982392,-96348.0
3995,2018-01-01 00:00:15.986392,-92228.0
3996,2018-01-01 00:00:15.990392,-81241.0
3997,2018-01-01 00:00:15.994392,-70255.0
3998,2018-01-01 00:00:15.998392,-67508.0
3999,2018-01-01 00:00:16.002392,-68882.0
4000,2018-01-01 00:00:16.006392,-67508.0
4001,2018-01-01 00:00:16.010392,-67508.0
4002,2018-01-01 00:00:16.014392,-67508.0
4003,2018-01-01 00:00:16.018392,-60642.0
4004,2018-01-01 00:00:16.022392,-56522.0
4005,2018-01-01 00:00:16.026392,-55149.0
4006,2018-01-01 00:00:16.030392,-52402.0
4007,2018-01-01 00:00:16.034392,-51029.0
4008,2018-01-01 00:00:16.038392,-53776.0
4009,2018-01-01 00:00:16.042392,-52402.0
4010,2018-01-01 00:00:16.046392,-49656.0
4011,2018-01-01 00:00:16.050392,-48282.0
4012,2018-01-01 00:00:16.054392,-46909.0
4013,2018-01-01 00:00:16.058392,-37296.0
4014,2018-01-01 00:00:16.062392,-45536.0
4015,2018-01-01 00:00:16.066392,-44163.0
4016,2018-01-01 00:00:16.070392,-44163.0
4017,2018-01-01 00:00:16.074392,-44163.0
4018,2018-01-01 00:00:16.078392,-45536.0
4019,2018-01-01 00:00:16.082392,-42789.0
4020,2018-01-01 00:00:16.086392,-41416.0
4021,2018-01-01 00:00:16.090392,-42789.0
4022,2018-01-01 00:00:16.094392,-40043.0
4023,2018-01-01 00:00:16.098392,-41416.0
4024,2018-01-01 00:00:16.102392,-41416.0
4025,2018-01-01 00:00:16.106392,-37296.0
4026,2018-01-01 00:00:16.110392,-38669.0
4027,2018-01-01 00:00:16.114392,-38669.0
4028,2018-01-01 00:00:16.118392,-37296.0
4029,2018-01-01 00:00:16.122392,-38669.0
4030,2018-01-01 00:00:16.126392,-38669.0
4031,2018-01-01 00:00:16.130392,-37296.0
4032,2018-01-01 00:00:16.134392,-37296.0
4033,2018-01-01 00:00:16.138392,-37296.0
4034,2018-01-01 00:00:16.142392,-37296.0
4035,2018-01-01 00:00:16.146392,-35923.0
4036,2018-01-01 00:00:16.150392,-37296.0
4037,2018-01-01 00:00:16.154392,-34550.0
4038,2018-01-01 00:00:16.158392,-35923.0
4039,2018-01-01 00:00:16.162392,-35923.0
4040,2018-01-01 00:00:16.166392,-34550.0
4041,2018-01-01 00:00:16.170392,-35923.0
4042,2018-01-01 00:00:16.174392,-34550.0
4043,2018-01-01 00:00:16.178392,-35923.0
4044,2018-01-01 00:00:16.182392,-35923.0
4045,2018-01-01 00:00:16.186392,-31803.0
4046,2018-01-01 00:00:16.190392,-33176.0
4047,2018-01-01 00:00:16.194392,-34550.0
4048,2018-01-01 00:00:16.198392,-30430.0
4049,2018-01-01 00:00:16.202392,-30430.0
4050,2018-01-01 00:00:16.206392,-29056.0
4051,2018-01-01 00:00:16.210392,-30430.0
4052,2018-01-01 00:00:16.214392,-30430.0
4053,2018-01-01 00:00:16.218392,-29056.0
4054,2018-01-01 00:00:16.222392,-29056.0
4055,2018-01-01 00:00:16.226392,-29056.0
4056,2018-01-01 00:00:16.230392,-29056.0
4057,2018-01-01 00:00:16.234392,-29056.0
4058,2018-01-01 00:00:16.238392,-29056.0
4059,2018-01-01 00:00:16.242392,-30430.0
4060,2018-01-01 00:00:16.246392,-26310.0
4061,2018-01-01 00:00:16.250392,-29056.0
4062,2018-01-01 00:00:16.254392,-27683.0
4063,2018-01-01 00:00:16.258392,-27683.0
4064,2018-01-01 00:00:16.262392,-26310.0
4065,2018-01-01 00:00:16.266392,-29056.0
4066,2018-01-01 00:00:16.270392,-27683.0
4067,2018-01-01 00:00:16.274392,-29056.0
4068,2018-01-01 00:00:16.278392,-29056.0
4069,2018-01-01 00:00:16.282392,-29056.0
4070,2018-01-01 00:00:16.286392,-29056.0
4071,2018-01-01 00:00:16.290392,-29056.0
4072,2018-01-01 00:00:16.294392,-24936.0
4073,2018-01-01 00:00:16.298392,-26310.0
4074,2018-01-01 00:00:16.302392,-26310.0
4075,2018-01-01 00:00:16.306392,-27683.0
4076,2018-01-01 00:00:16.310392,-26310.0
4077,2018-01-01 00:00:16.314392,-26310.0
4078,2018-01-01 00:00:16.318392,-26310.0
4079,2018-01-01 00:00:16.322392,-27683.0
4080,2018-01-01 00:00:16.326392,-26310.0
4081,2018-01-01 00:00:16.330392,-27683.0
4082,2018-01-01 00:00:16.334392,-23563.0
4083,2018-01-01 00:00:16.338392,-23563.0
4084,2018-01-01 00:00:16.342392,-26310.0
4085,2018-01-01 00:00:16.346392,-26310.0
4086,2018-01-01 00:00:16.350392,-24936.0
4087,2018-01-01 00:00:16.354392,-26310.0
4088,2018-01-01 00:00:16.358392,-23563.0
4089,2018-01-01 00:00:16.362392,-29056.0
4090,2018-01-01 00:00:16.366392,-23563.0
4091,2018-01-01 00:00:16.370392,-23563.0
4092,2018-01-01 00:00:16.374392,-23563.0
4093,2018-01-01 00:00:16.378392,-24936.0
4094,2018-01-01 00:00:16.382392,-23563.0
4095,2018-01-01 00:00:16.386392,-23563.0
4096,2018-01-01 00:00:16.390392,-22190.0
4097,2018-01-01 00:00:16.394392,-22190.0
4098,2018-01-01 00:00:16.398392,-19443.0
4099,2018-01-01 00:00:16.402392,-19443.0
4100,2018-01-01 00:00:16.406392,-19443.0
4101,2018-01-01 00:00:16.410392,-15323.0
4102,2018-01-01 00:00:16.414392,-16697.0
4103,2018-01-01 00:00:16.418392,-15323.0
4104,2018-01-01 00:00:16.422392,-18070.0
4105,2018-01-01 00:00:16.426392,-16697.0
4106,2018-01-01 00:00:16.430392,-18070.0
4107,2018-01-01 00:00:16.434392,-15323.0
4108,2018-01-01 00:00:16.438392,-12577.0
4109,2018-01-01 00:00:16.442392,-15323.0
4110,2018-01-01 00:00:16.446392,-12577.0
4111,2018-01-01 00:00:16.450392,-8457.0
4112,2018-01-01 00:00:16.454392,-7084.0
4113,2018-01-01 00:00:16.458392,-1591.0
4114,2018-01-01 00:00:16.462392,6649.0
4115,2018-01-01 00:00:16.466392,19009.0
4116,2018-01-01 00:00:16.470392,32742.0
4117,2018-01-01 00:00:16.474392,34115.0
4118,2018-01-01 00:00:16.478392,34115.0
4119,2018-01-01 00:00:16.482392,34115.0
4120,2018-01-01 00:00:16.486392,38235.0
4121,2018-01-01 00:00:16.490392,36862.0
4122,2018-01-01 00:00:16.494392,36862.0
4123,2018-01-01 00:00:16.498392,38235.0
4124,2018-01-01 00:00:16.502392,32742.0
4125,2018-01-01 00:00:16.506392,38235.0
4126,2018-01-01 00:00:16.510392,36862.0
4127,2018-01-01 00:00:16.514392,35488.0
4128,2018-01-01 00:00:16.518392,36862.0
4129,2018-01-01 00:00:16.522392,36862.0
4130,2018-01-01 00:00:16.526392,34115.0
4131,2018-01-01 00:00:16.530392,34115.0
4132,2018-01-01 00:00:16.534392,40981.0
4133,2018-01-01 00:00:16.538392,54714.0
4134,2018-01-01 00:00:16.542392,54714.0
4135,2018-01-01 00:00:16.546392,60218.0
4136,2018-01-01 00:00:16.550392,72662.0
4137,2018-01-01 00:00:16.554392,96377.0
4138,2018-01-01 00:00:16.558392,133226.0
4139,2018-01-01 00:00:16.562392,178592.0
4140,2018-01-01 00:00:16.566392,247470.0
4141,2018-01-01 00:00:16.570392,342749.0
4142,2018-01-01 00:00:16.574392,439974.0
4143,2018-01-01 00:00:16.578392,503756.0
4144,2018-01-01 00:00:16.582392,533079.0
4145,2018-01-01 00:00:16.586392,562670.0
4146,2018-01-01 00:00:16.590392,608069.0
4147,2018-01-01 00:00:16.594392,662844.0
4148,2018-01-01 00:00:16.598392,734296.0
4149,2018-01-01 00:00:16.602392,828345.0
4150,2018-01-01 00:00:16.606392,931671.0
4151,2018-01-01 00:00:16.610392,1050175.0
4152,2018-01-01 00:00:16.614392,1171904.0
4153,2018-01-01 00:00:16.618392,1304126.0
4154,2018-01-01 00:00:16.622392,1455489.0
4155,2018-01-01 00:00:16.626392,1631892.0
4156,2018-01-01 00:00:16.630392,1813138.0
4157,2018-01-01 00:00:16.634392,1991397.0
4158,2018-01-01 00:00:16.638392,2157457.0
4159,2018-01-01 00:00:16.642392,2351555.0
4160,2018-01-01 00:00:16.646392,2546629.0
4161,2018-01-01 00:00:16.650392,2734844.0
4162,2018-01-01 00:00:16.654392,2957807.0
4163,2018-01-01 00:00:16.658392,3213174.0
4164,2018-01-01 00:00:16.662392,3449169.0
4165,2018-01-01 00:00:16.666392,3660706.0
4166,2018-01-01 00:00:16.670392,3831707.0
4167,2018-01-01 00:00:16.674392,3977687.0
4168,2018-01-01 00:00:16.678392,4083944.0
4169,2018-01-01 00:00:16.682392,4153632.0
4170,2018-01-01 00:00:16.686392,4206385.0
4171,2018-01-01 00:00:16.690392,4249466.0
4172,2018-01-01 00:00:16.694392,4283268.0
4173,2018-01-01 00:00:16.698392,4298530.0
4174,2018-01-01 00:00:16.702392,4312016.0
4175,2018-01-01 00:00:16.706392,4314240.0
4176,2018-01-01 00:00:16.710392,4317412.0
4177,2018-01-01 00:00:16.714392,4327881.0
4178,2018-01-01 00:00:16.718392,4348913.0
4179,2018-01-01 00:00:16.722392,4373882.0
4180,2018-01-01 00:00:16.726392,4408350.0
4181,2018-01-01 00:00:16.730392,4438563.0
4182,2018-01-01 00:00:16.734392,4446630.0
4183,2018-01-01 00:00:16.738392,4457211.0
4184,2018-01-01 00:00:16.742392,4457827.0
4185,2018-01-01 00:00:16.746392,4434479.0
4186,2018-01-01 00:00:16.750392,4374293.0
4187,2018-01-01 00:00:16.754392,4286078.0
4188,2018-01-01 00:00:16.758392,4172845.0
4189,2018-01-01 00:00:16.762392,4029051.0
4190,2018-01-01 00:00:16.766392,3872277.0
4191,2018-01-01 00:00:16.770392,3699368.0
4192,2018-01-01 00:00:16.774392,3537332.0
4193,2018-01-01 00:00:16.778392,3398066.0
4194,2018-01-01 00:00:16.782392,3266025.0
4195,2018-01-01 00:00:16.786392,3136669.0
4196,2018-01-01 00:00:16.790392,3001349.0
4197,2018-01-01 00:00:16.794392,2862411.0
4198,2018-01-01 00:00:16.798392,2730441.0
4199,2018-01-01 00:00:16.802392,2607783.0
4200,2018-01-01 00:00:16.806392,2509132.0
4201,2018-01-01 00:00:16.810392,2428595.0
4202,2018-01-01 00:00:16.814392,2372632.0
4203,2018-01-01 00:00:16.818392,2322978.0
4204,2018-01-01 00:00:16.822392,2291584.0
4205,2018-01-01 00:00:16.826392,2246451.0
4206,2018-01-01 00:00:16.830392,2203645.0
4207,2018-01-01 00:00:16.834392,2132532.0
4208,2018-01-01 00:00:16.838392,2053289.0
4209,2018-01-01 00:00:16.842392,1966868.0
4210,2018-01-01 00:00:16.846392,1890692.0
4211,2018-01-01 00:00:16.850392,1792752.0
4212,2018-01-01 00:00:16.854392,1704208.0
4213,2018-01-01 00:00:16.858392,1628754.0
4214,2018-01-01 00:00:16.862392,1579698.0
4215,2018-01-01 00:00:16.866392,1529145.0
4216,2018-01-01 00:00:16.870392,1479421.0
4217,2018-01-01 00:00:16.874392,1413621.0
4218,2018-01-01 00:00:16.878392,1321705.0
4219,2018-01-01 00:00:16.882392,1221106.0
4220,2018-01-01 00:00:16.886392,1129267.0
4221,2018-01-01 00:00:16.890392,1030708.0
4222,2018-01-01 00:00:16.894392,949819.0
4223,2018-01-01 00:00:16.898392,875359.0
4224,2018-01-01 00:00:16.902392,815395.0
4225,2018-01-01 00:00:16.906392,757467.0
4226,2018-01-01 00:00:16.910392,726229.0
4227,2018-01-01 00:00:16.914392,689941.0
4228,2018-01-01 00:00:16.918392,678498.0
4229,2018-01-01 00:00:16.922392,670813.0
4230,2018-01-01 00:00:16.926392,667597.0
4231,2018-01-01 00:00:16.930392,685912.0
4232,2018-01-01 00:00:16.934392,700174.0
4233,2018-01-01 00:00:16.938392,719064.0
4234,2018-01-01 00:00:16.942392,719633.0
4235,2018-01-01 00:00:16.946392,725598.0
4236,2018-01-01 00:00:16.950392,716694.0
4237,2018-01-01 00:00:16.954392,697354.0
4238,2018-01-01 00:00:16.958392,688467.0
4239,2018-01-01 00:00:16.962392,686172.0
4240,2018-01-01 00:00:16.966392,701694.0
4241,2018-01-01 00:00:16.970392,718771.0
4242,2018-01-01 00:00:16.974392,754069.0
4243,2018-01-01 00:00:16.978392,811895.0
4244,2018-01-01 00:00:16.982392,848463.0
4245,2018-01-01 00:00:16.986392,872168.0
4246,2018-01-01 00:00:16.990392,876294.0
4247,2018-01-01 00:00:16.994392,851373.0
4248,2018-01-01 00:00:16.998392,805791.0
4249,2018-01-01 00:00:17.002392,754810.0
4250,2018-01-01 00:00:17.006392,684861.0
4251,2018-01-01 00:00:17.010392,618121.0
4252,2018-01-01 00:00:17.014392,554827.0
4253,2018-01-01 00:00:17.018392,506262.0
4254,2018-01-01 00:00:17.022392,464563.0
4255,2018-01-01 00:00:17.026392,446678.0
4256,2018-01-01 00:00:17.030392,446340.0
4257,2018-01-01 00:00:17.034392,458815.0
4258,2018-01-01 00:00:17.038392,475463.0
4259,2018-01-01 00:00:17.042392,479694.0
4260,2018-01-01 00:00:17.046392,475965.0
4261,2018-01-01 00:00:17.050392,466532.0
4262,2018-01-01 00:00:17.054392,452886.0
4263,2018-01-01 00:00:17.058392,428930.0
4264,2018-01-01 00:00:17.062392,389190.0
4265,2018-01-01 00:00:17.066392,328662.0
4266,2018-01-01 00:00:17.070392,252230.0
4267,2018-01-01 00:00:17.074392,140099.0
4268,2018-01-01 00:00:17.078392,8000.0
4269,2018-01-01 00:00:17.082392,-138399.0
4270,2018-01-01 00:00:17.086392,-267898.0
4271,2018-01-01 00:00:17.090392,-384063.0
4272,2018-01-01 00:00:17.094392,-508480.0
4273,2018-01-01 00:00:17.098392,-644748.0
4274,2018-01-01 00:00:17.102392,-772835.0
4275,2018-01-01 00:00:17.106392,-894287.0
4276,2018-01-01 00:00:17.110392,-1004789.0
4277,2018-01-01 00:00:17.114392,-1107952.0
4278,2018-01-01 00:00:17.118392,-1193453.0
4279,2018-01-01 00:00:17.122392,-1274190.0
4280,2018-01-01 00:00:17.126392,-1346518.0
4281,2018-01-01 00:00:17.130392,-1409498.0
4282,2018-01-01 00:00:17.134392,-1477258.0
4283,2018-01-01 00:00:17.138392,-1546056.0
4284,2018-01-01 00:00:17.142392,-1621720.0
4285,2018-01-01 00:00:17.146392,-1696330.0
4286,2018-01-01 00:00:17.150392,-1755064.0
4287,2018-01-01 00:00:17.154392,-1802307.0
4288,2018-01-01 00:00:17.158392,-1858895.0
4289,2018-01-01 00:00:17.162392,-1925039.0
4290,2018-01-01 00:00:17.166392,-1996812.0
4291,2018-01-01 00:00:17.170392,-2084010.0
4292,2018-01-01 00:00:17.174392,-2186799.0
4293,2018-01-01 00:00:17.178392,-2281982.0
4294,2018-01-01 00:00:17.182392,-2375202.0
4295,2018-01-01 00:00:17.186392,-2455625.0
4296,2018-01-01 00:00:17.190392,-2530254.0
4297,2018-01-01 00:00:17.194392,-2614356.0
4298,2018-01-01 00:00:17.198392,-2702604.0
4299,2018-01-01 00:00:17.202392,-2792453.0
4300,2018-01-01 00:00:17.206392,-2873143.0
4301,2018-01-01 00:00:17.210392,-2943599.0
4302,2018-01-01 00:00:17.214392,-2990448.0
4303,2018-01-01 00:00:17.218392,-3014149.0
4304,2018-01-01 00:00:17.222392,-3015289.0
4305,2018-01-01 00:00:17.226392,-3004216.0
4306,2018-01-01 00:00:17.230392,-2977765.0
4307,2018-01-01 00:00:17.234392,-2946791.0
4308,2018-01-01 00:00:17.238392,-2915730.0
4309,2018-01-01 00:00:17.242392,-2892296.0
4310,2018-01-01 00:00:17.246392,-2868265.0
4311,2018-01-01 00:00:17.250392,-2847010.0
4312,2018-01-01 00:00:17.254392,-2825740.0
4313,2018-01-01 00:00:17.258392,-2789987.0
4314,2018-01-01 00:00:17.262392,-2732578.0
4315,2018-01-01 00:00:17.266392,-2646295.0
4316,2018-01-01 00:00:17.270392,-2524855.0
4317,2018-01-01 00:00:17.274392,-2375053.0
4318,2018-01-01 00:00:17.278392,-2178378.0
4319,2018-01-01 00:00:17.282392,-1946089.0
4320,2018-01-01 00:00:17.286392,-1705695.0
4321,2018-01-01 00:00:17.290392,-1483241.0
4322,2018-01-01 00:00:17.294392,-1285535.0
4323,2018-01-01 00:00:17.298392,-1115283.0
4324,2018-01-01 00:00:17.302392,-975229.0
4325,2018-01-01 00:00:17.306392,-870864.0
4326,2018-01-01 00:00:17.310392,-789836.0
4327,2018-01-01 00:00:17.314392,-733524.0
4328,2018-01-01 00:00:17.318392,-686828.0
4329,2018-01-01 00:00:17.322392,-646999.0
4330,2018-01-01 00:00:17.326392,-615414.0
4331,2018-01-01 00:00:17.330392,-593441.0
4332,2018-01-01 00:00:17.334392,-579709.0
4333,2018-01-01 00:00:17.338392,-581082.0
4334,2018-01-01 00:00:17.342392,-574216.0
4335,2018-01-01 00:00:17.346392,-572843.0
4336,2018-01-01 00:00:17.350392,-572843.0
4337,2018-01-01 00:00:17.354392,-564603.0
4338,2018-01-01 00:00:17.358392,-556363.0
4339,2018-01-01 00:00:17.362392,-542630.0
4340,2018-01-01 00:00:17.366392,-512418.0
4341,2018-01-01 00:00:17.370392,-480832.0
4342,2018-01-01 00:00:17.374392,-453366.0
4343,2018-01-01 00:00:17.378392,-421781.0
4344,2018-01-01 00:00:17.382392,-403928.0
4345,2018-01-01 00:00:17.386392,-392941.0
4346,2018-01-01 00:00:17.390392,-384702.0
